"","id","idU","idf"
"6344",6344,272,693
"6345",6345,862,295
"6346",6346,954,688
"6347",6347,593,412
"6348",6348,737,689
"6349",6349,765,370
"6350",6350,451,642
"6351",6351,413,462
"6352",6352,329,256
"6353",6353,400,366
"6354",6354,790,270
"6355",6355,493,246
"6356",6356,453,380
"6357",6357,118,378
"6358",6358,827,957
"6359",6359,242,730
"6360",6360,855,330
"6361",6361,366,548
"6362",6362,315,975
"6363",6363,486,947
"6364",6364,556,174
"6365",6365,432,353
"6366",6366,682,849
"6367",6367,275,267
"6368",6368,79,296
"6369",6369,875,501
"6370",6370,744,4
"6371",6371,381,496
"6372",6372,146,821
"6373",6373,498,77
"6374",6374,234,281
"6375",6375,262,190
"6376",6376,354,245
"6377",6377,196,873
"6378",6378,283,791
"6379",6379,222,12
"6380",6380,760,62
"6381",6381,777,172
"6382",6382,563,781
"6383",6383,761,929
"6384",6384,511,829
"6385",6385,991,549
"6386",6386,80,622
"6387",6387,578,492
"6388",6388,450,53
"6389",6389,726,291
"6390",6390,346,554
"6391",6391,869,397
"6392",6392,865,363
"6393",6393,949,856
"6394",6394,445,637
"6395",6395,482,161
"6396",6396,189,749
"6397",6397,384,466
"6398",6398,693,731
"6399",6399,253,61
"6400",6400,254,898
"6401",6401,655,524
"6402",6402,645,616
"6403",6403,833,222
"6404",6404,477,211
"6405",6405,796,282
"6406",6406,961,886
"6407",6407,894,631
"6408",6408,932,683
"6409",6409,672,509
"6410",6410,323,474
"6411",6411,209,695
"6412",6412,129,392
"6413",6413,4,581
"6414",6414,269,95
"6415",6415,496,528
"6416",6416,888,555
"6417",6417,992,198
"6418",6418,512,307
"6419",6419,76,932
"6420",6420,612,287
"6421",6421,440,89
"6422",6422,370,224
"6423",6423,47,557
"6424",6424,359,6
"6425",6425,247,911
"6426",6426,408,54
"6427",6427,570,402
"6428",6428,705,901
"6429",6429,343,184
"6430",6430,906,50
"6431",6431,55,850
"6432",6432,586,143
"6433",6433,124,451
"6434",6434,341,469
"6435",6435,616,742
"6436",6436,90,278
"6437",6437,427,697
"6438",6438,344,848
"6439",6439,735,567
"6440",6440,576,33
"6441",6441,613,137
"6442",6442,713,130
"6443",6443,692,247
"6444",6444,712,633
"6445",6445,407,313
"6446",6446,28,934
"6447",6447,966,556
"6448",6448,606,472
"6449",6449,245,277
"6450",6450,599,187
"6451",6451,237,714
"6452",6452,159,605
"6453",6453,546,255
"6454",6454,851,144
"6455",6455,299,272
"6456",6456,364,306
"6457",6457,123,933
"6458",6458,143,923
"6459",6459,849,390
"6460",6460,751,627
"6461",6461,331,516
"6462",6462,88,452
"6463",6463,542,488
"6464",6464,988,818
"6465",6465,970,645
"6466",6466,165,467
"6467",6467,559,122
"6468",6468,463,393
"6469",6469,734,635
"6470",6470,138,176
"6471",6471,5,206
"6472",6472,48,162
"6473",6473,488,661
"6474",6474,936,914
"6475",6475,910,485
"6476",6476,107,748
"6477",6477,214,215
"6478",6478,708,158
"6479",6479,795,345
"6480",6480,438,542
"6481",6481,670,508
"6482",6482,830,780
"6483",6483,392,999
"6484",6484,257,822
"6485",6485,846,782
"6486",6486,172,980
"6487",6487,347,614
"6488",6488,270,670
"6489",6489,801,722
"6490",6490,780,720
"6491",6491,857,500
"6492",6492,589,128
"6493",6493,916,666
"6494",6494,890,671
"6495",6495,976,946
"6496",6496,11,596
"6497",6497,86,878
"6498",6498,580,955
"6499",6499,631,551
"6500",6500,883,859
"6501",6501,591,145
"6502",6502,103,71
"6503",6503,754,171
"6504",6504,917,868
"6505",6505,87,757
"6506",6506,545,523
"6507",6507,528,119
"6508",6508,174,442
"6509",6509,388,888
"6510",6510,74,360
"6511",6511,696,991
"6512",6512,105,47
"6513",6513,815,121
"6514",6514,338,674
"6515",6515,648,386
"6516",6516,280,560
"6517",6517,647,132
"6518",6518,622,798
"6519",6519,813,825
"6520",6520,828,343
"6521",6521,968,423
"6522",6522,130,686
"6523",6523,750,893
"6524",6524,664,205
"6525",6525,430,726
"6526",6526,472,985
"6527",6527,37,814
"6528",6528,902,195
"6529",6529,929,997
"6530",6530,619,76
"6531",6531,302,107
"6532",6532,68,532
"6533",6533,202,752
"6534",6534,716,930
"6535",6535,287,268
"6536",6536,100,271
"6537",6537,975,865
"6538",6538,577,87
"6539",6539,56,712
"6540",6540,756,905
"6541",6541,375,770
"6542",6542,680,214
"6543",6543,882,362
"6544",6544,36,505
"6545",6545,543,236
"6546",6546,13,967
"6547",6547,646,381
"6548",6548,96,830
"6549",6549,428,739
"6550",6550,67,877
"6551",6551,887,663
"6552",6552,786,665
"6553",6553,227,15
"6554",6554,891,659
"6555",6555,318,426
"6556",6556,39,937
"6557",6557,510,23
"6558",6558,921,925
"6559",6559,112,610
"6560",6560,466,58
"6561",6561,316,460
"6562",6562,59,569
"6563",6563,956,441
"6564",6564,179,173
"6565",6565,361,416
"6566",6566,377,225
"6567",6567,775,502
"6568",6568,26,276
"6569",6569,730,920
"6570",6570,191,972
"6571",6571,137,650
"6572",6572,981,471
"6573",6573,911,765
"6574",6574,134,18
"6575",6575,271,199
"6576",6576,633,813
"6577",6577,204,414
"6578",6578,950,65
"6579",6579,431,163
"6580",6580,826,883
"6581",6581,764,927
"6582",6582,32,104
"6583",6583,468,19
"6584",6584,628,375
"6585",6585,250,115
"6586",6586,423,846
"6587",6587,538,692
"6588",6588,197,952
"6589",6589,766,951
"6590",6590,725,169
"6591",6591,235,852
"6592",6592,663,741
"6593",6593,160,593
"6594",6594,309,579
"6595",6595,149,507
"6596",6596,116,805
"6597",6597,457,857
"6598",6598,785,558
"6599",6599,229,9
"6600",6600,745,639
"6601",6601,847,855
"6602",6602,173,319
"6603",6603,930,875
"6604",6604,446,820
"6605",6605,573,304
"6606",6606,494,194
"6607",6607,987,153
"6608",6608,44,111
"6609",6609,840,127
"6610",6610,610,619
"6611",6611,411,833
"6612",6612,282,258
"6613",6613,624,490
"6614",6614,91,668
"6615",6615,188,881
"6616",6616,853,68
"6617",6617,581,648
"6618",6618,783,261
"6619",6619,748,990
"6620",6620,394,940
"6621",6621,614,513
"6622",6622,21,218
"6623",6623,34,867
"6624",6624,252,150
"6625",6625,741,541
"6626",6626,874,424
"6627",6627,776,710
"6628",6628,439,992
"6629",6629,627,181
"6630",6630,379,399
"6631",6631,308,419
"6632",6632,901,715
"6633",6633,762,998
"6634",6634,697,690
"6635",6635,804,361
"6636",6636,934,638
"6637",6637,549,591
"6638",6638,967,727
"6639",6639,248,747
"6640",6640,654,66
"6641",6641,805,167
"6642",6642,516,503
"6643",6643,389,134
"6644",6644,387,580
"6645",6645,595,38
"6646",6646,683,696
"6647",6647,979,641
"6648",6648,296,553
"6649",6649,201,652
"6650",6650,658,626
"6651",6651,291,968
"6652",6652,101,647
"6653",6653,380,1000
"6654",6654,825,259
"6655",6655,896,766
"6656",6656,584,608
"6657",6657,471,476
"6658",6658,676,738
"6659",6659,239,436
"6660",6660,224,340
"6661",6661,945,118
"6662",6662,959,772
"6663",6663,365,445
"6664",6664,794,790
"6665",6665,203,350
"6666",6666,140,308
"6667",6667,753,917
"6668",6668,789,768
"6669",6669,475,300
"6670",6670,747,459
"6671",6671,652,775
"6672",6672,42,283
"6673",6673,6,280
"6674",6674,382,200
"6675",6675,729,84
"6676",6676,905,959
"6677",6677,166,575
"6678",6678,771,536
"6679",6679,265,446
"6680",6680,673,379
"6681",6681,147,874
"6682",6682,258,285
"6683",6683,311,395
"6684",6684,964,365
"6685",6685,7,978
"6686",6686,881,734
"6687",6687,161,339
"6688",6688,487,819
"6689",6689,483,371
"6690",6690,717,297
"6691",6691,582,147
"6692",6692,339,1
"6693",6693,50,796
"6694",6694,210,183
"6695",6695,604,721
"6696",6696,306,590
"6697",6697,221,784
"6698",6698,587,324
"6699",6699,266,806
"6700",6700,520,444
"6701",6701,820,974
"6702",6702,145,530
"6703",6703,314,101
"6704",6704,109,70
"6705",6705,190,408
"6706",6706,946,81
"6707",6707,319,333
"6708",6708,288,8
"6709",6709,233,17
"6710",6710,686,899
"6711",6711,469,595
"6712",6712,164,743
"6713",6713,944,801
"6714",6714,715,404
"6715",6715,536,372
"6716",6716,517,520
"6717",6717,374,217
"6718",6718,194,477
"6719",6719,699,400
"6720",6720,597,702
"6721",6721,808,116
"6722",6722,10,207
"6723",6723,572,35
"6724",6724,962,606
"6725",6725,900,216
"6726",6726,14,241
"6727",6727,507,3
"6728",6728,217,192
"6729",6729,416,578
"6730",6730,226,498
"6731",6731,537,776
"6732",6732,398,522
"6733",6733,135,938
"6734",6734,454,799
"6735",6735,157,751
"6736",6736,818,22
"6737",6737,700,48
"6738",6738,942,753
"6739",6739,923,85
"6740",6740,243,617
"6741",6741,740,178
"6742",6742,530,876
"6743",6743,367,574
"6744",6744,386,621
"6745",6745,743,166
"6746",6746,960,909
"6747",6747,144,112
"6748",6748,484,103
"6749",6749,877,219
"6750",6750,518,949
"6751",6751,781,789
"6752",6752,641,298
"6753",6753,459,478
"6754",6754,811,979
"6755",6755,702,208
"6756",6756,993,565
"6757",6757,27,982
"6758",6758,133,456
"6759",6759,579,618
"6760",6760,276,409
"6761",6761,168,809
"6762",6762,666,588
"6763",6763,904,678
"6764",6764,714,257
"6765",6765,277,29
"6766",6766,360,373
"6767",6767,15,355
"6768",6768,574,230
"6769",6769,81,197
"6770",6770,677,64
"6771",6771,60,571
"6772",6772,326,570
"6773",6773,448,755
"6774",6774,746,871
"6775",6775,919,286
"6776",6776,171,212
"6777",6777,9,117
"6778",6778,40,640
"6779",6779,710,735
"6780",6780,340,826
"6781",6781,441,457
"6782",6782,111,108
"6783",6783,615,5
"6784",6784,71,156
"6785",6785,334,284
"6786",6786,373,535
"6787",6787,996,189
"6788",6788,526,148
"6789",6789,342,49
"6790",6790,304,941
"6791",6791,192,113
"6792",6792,539,302
"6793",6793,390,612
"6794",6794,524,718
"6795",6795,821,603
"6796",6796,94,421
"6797",6797,842,45
"6798",6798,294,391
"6799",6799,669,993
"6800",6800,251,94
"6801",6801,122,843
"6802",6802,990,601
"6803",6803,52,897
"6804",6804,193,922
"6805",6805,104,79
"6806",6806,800,862
"6807",6807,935,587
"6808",6808,292,599
"6809",6809,973,13
"6810",6810,297,493
"6811",6811,497,140
"6812",6812,621,824
"6813",6813,529,625
"6814",6814,893,484
"6815",6815,198,944
"6816",6816,980,858
"6817",6817,618,521
"6818",6818,350,182
"6819",6819,694,948
"6820",6820,832,305
"6821",6821,351,191
"6822",6822,136,609
"6823",6823,769,415
"6824",6824,465,958
"6825",6825,162,149
"6826",6826,515,552
"6827",6827,20,175
"6828",6828,328,237
"6829",6829,908,92
"6830",6830,219,431
"6831",6831,425,164
"6832",6832,829,561
"6833",6833,478,684
"6834",6834,73,582
"6835",6835,834,56
"6836",6836,72,336
"6837",6837,649,866
"6838",6838,268,583
"6839",6839,206,88
"6840",6840,972,251
"6841",6841,644,853
"6842",6842,551,889
"6843",6843,46,797
"6844",6844,903,342
"6845",6845,656,497
"6846",6846,474,653
"6847",6847,565,356
"6848",6848,858,913
"6849",6849,25,322
"6850",6850,120,443
"6851",6851,279,468
"6852",6852,552,239
"6853",6853,290,14
"6854",6854,30,926
"6855",6855,345,338
"6856",6856,205,274
"6857",6857,19,120
"6858",6858,920,110
"6859",6859,177,559
"6860",6860,353,795
"6861",6861,651,895
"6862",6862,561,839
"6863",6863,678,804
"6864",6864,620,264
"6865",6865,395,655
"6866",6866,29,615
"6867",6867,629,473
"6868",6868,583,717
"6869",6869,809,347
"6870",6870,92,228
"6871",6871,925,141
"6872",6872,608,543
"6873",6873,324,27
"6874",6874,937,40
"6875",6875,65,403
"6876",6876,505,227
"6877",6877,924,138
"6878",6878,850,248
"6879",6879,778,518
"6880",6880,732,906
"6881",6881,571,879
"6882",6882,460,994
"6883",6883,661,185
"6884",6884,273,210
"6885",6885,958,962
"6886",6886,348,600
"6887",6887,810,704
"6888",6888,183,844
"6889",6889,1000,78
"6890",6890,313,729
"6891",6891,770,220
"6892",6892,598,51
"6893",6893,839,135
"6894",6894,434,417
"6895",6895,281,594
"6896",6896,31,114
"6897",6897,636,479
"6898",6898,369,151
"6899",6899,541,139
"6900",6900,690,954
"6901",6901,458,186
"6902",6902,876,687
"6903",6903,749,329
"6904",6904,142,437
"6905",6905,263,405
"6906",6906,260,368
"6907",6907,643,335
"6908",6908,601,311
"6909",6909,557,39
"6910",6910,249,293
"6911",6911,994,30
"6912",6912,127,983
"6913",6913,802,900
"6914",6914,806,654
"6915",6915,803,74
"6916",6916,554,981
"6917",6917,514,234
"6918",6918,871,651
"6919",6919,998,177
"6920",6920,216,915
"6921",6921,797,46
"6922",6922,178,243
"6923",6923,860,740
"6924",6924,816,354
"6925",6925,278,266
"6926",6926,569,711
"6927",6927,317,432
"6928",6928,767,672
"6929",6929,41,539
"6930",6930,378,592
"6931",6931,859,401
"6932",6932,611,971
"6933",6933,310,60
"6934",6934,879,440
"6935",6935,267,105
"6936",6936,974,713
"6937",6937,349,323
"6938",6938,863,890
"6939",6939,889,252
"6940",6940,870,133
"6941",6941,638,320
"6942",6942,926,586
"6943",6943,812,828
"6944",6944,707,884
"6945",6945,623,487
"6946",6946,899,180
"6947",6947,289,774
"6948",6948,873,36
"6949",6949,868,699
"6950",6950,397,568
"6951",6951,971,517
"6952",6952,521,887
"6953",6953,558,896
"6954",6954,667,863
"6955",6955,102,744
"6956",6956,406,26
"6957",6957,114,851
"6958",6958,590,341
"6959",6959,152,318
"6960",6960,1,771
"6961",6961,999,11
"6962",6962,403,598
"6963",6963,16,410
"6964",6964,298,847
"6965",6965,534,146
"6966",6966,330,482
"6967",6967,525,607
"6968",6968,609,316
"6969",6969,955,382
"6970",6970,404,418
"6971",6971,452,327
"6972",6972,285,337
"6973",6973,22,475
"6974",6974,336,348
"6975",6975,532,845
"6976",6976,167,632
"6977",6977,540,75
"6978",6978,607,725
"6979",6979,854,996
"6980",6980,24,903
"6981",6981,918,838
"6982",6982,544,453
"6983",6983,585,761
"6984",6984,928,155
"6985",6985,938,260
"6986",6986,33,808
"6987",6987,635,807
"6988",6988,169,21
"6989",6989,417,950
"6990",6990,126,242
"6991",6991,772,279
"6992",6992,156,669
"6993",6993,533,129
"6994",6994,791,649
"6995",6995,989,34
"6996",6996,215,912
"6997",6997,447,643
"6998",6998,443,510
"6999",6999,12,73
"7000",7000,884,396
"7001",7001,758,540
"7002",7002,274,269
"7003",7003,18,221
"7004",7004,69,315
"7005",7005,259,831
"7006",7006,763,793
"7007",7007,199,235
"7008",7008,933,420
"7009",7009,841,413
"7010",7010,368,585
"7011",7011,721,815
"7012",7012,814,708
"7013",7013,784,82
"7014",7014,17,512
"7015",7015,626,96
"7016",7016,594,836
"7017",7017,176,716
"7018",7018,154,240
"7019",7019,64,86
"7020",7020,941,435
"7021",7021,211,662
"7022",7022,371,159
"7023",7023,553,970
"7024",7024,495,427
"7025",7025,2,928
"7026",7026,535,644
"7027",7027,383,783
"7028",7028,66,387
"7029",7029,852,489
"7030",7030,951,72
"7031",7031,502,894
"7032",7032,774,908
"7033",7033,426,767
"7034",7034,720,597
"7035",7035,98,564
"7036",7036,256,288
"7037",7037,455,778
"7038",7038,886,682
"7039",7039,625,263
"7040",7040,184,407
"7041",7041,768,254
"7042",7042,3,973
"7043",7043,509,705
"7044",7044,709,37
"7045",7045,182,832
"7046",7046,393,823
"7047",7047,718,624
"7048",7048,208,763
"7049",7049,53,406
"7050",7050,418,244
"7051",7051,562,231
"7052",7052,733,125
"7053",7053,467,977
"7054",7054,799,499
"7055",7055,141,546
"7056",7056,679,16
"7057",7057,442,919
"7058",7058,255,762
"7059",7059,508,787
"7060",7060,332,126
"7061",7061,128,59
"7062",7062,915,213
"7063",7063,588,965
"7064",7064,372,83
"7065",7065,940,31
"7066",7066,817,7
"7067",7067,132,481
"7068",7068,422,746
"7069",7069,153,325
"7070",7070,89,764
"7071",7071,312,438
"7072",7072,84,179
"7073",7073,115,344
"7074",7074,560,936
"7075",7075,788,623
"7076",7076,158,331
"7077",7077,897,317
"7078",7078,376,533
"7079",7079,419,891
"7080",7080,187,701
"7081",7081,420,613
"7082",7082,665,769
"7083",7083,983,124
"7084",7084,305,800
"7085",7085,23,238
"7086",7086,531,511
"7087",7087,922,20
"7088",7088,688,458
"7089",7089,155,864
"7090",7090,461,364
"7091",7091,125,628
"7092",7092,75,97
"7093",7093,61,52
"7094",7094,602,531
"7095",7095,513,544
"7096",7096,843,737
"7097",7097,885,301
"7098",7098,687,754
"7099",7099,240,924
"7100",7100,117,604
"7101",7101,295,676
"7102",7102,476,90
"7103",7103,792,349
"7104",7104,499,28
"7105",7105,261,328
"7106",7106,722,658
"7107",7107,703,902
"7108",7108,600,976
"7109",7109,943,785
"7110",7110,848,664
"7111",7111,752,309
"7112",7112,481,273
"7113",7113,325,802
"7114",7114,575,636
"7115",7115,225,41
"7116",7116,485,931
"7117",7117,640,294
"7118",7118,997,369
"7119",7119,548,854
"7120",7120,151,506
"7121",7121,864,480
"7122",7122,691,910
"7123",7123,293,136
"7124",7124,108,454
"7125",7125,617,942
"7126",7126,898,312
"7127",7127,241,681
"7128",7128,264,346
"7129",7129,861,170
"7130",7130,307,773
"7131",7131,872,527
"7132",7132,119,953
"7133",7133,662,841
"7134",7134,385,519
"7135",7135,912,100
"7136",7136,738,455
"7137",7137,824,547
"7138",7138,728,357
"7139",7139,62,986
"7140",7140,110,428
"7141",7141,500,55
"7142",7142,779,907
"7143",7143,436,376
"7144",7144,231,550
"7145",7145,523,494
"7146",7146,787,732
"7147",7147,755,109
"7148",7148,363,756
"7149",7149,978,629
"7150",7150,473,745
"7151",7151,38,995
"7152",7152,985,152
"7153",7153,414,157
"7154",7154,895,394
"7155",7155,639,275
"7156",7156,396,872
"7157",7157,550,984
"7158",7158,634,486
"7159",7159,503,961
"7160",7160,742,921
"7161",7161,674,691
"7162",7162,186,253
"7163",7163,963,646
"7164",7164,45,334
"7165",7165,681,193
"7166",7166,913,880
"7167",7167,492,383
"7168",7168,711,464
"7169",7169,684,817
"7170",7170,180,987
"7171",7171,907,80
"7172",7172,504,388
"7173",7173,866,385
"7174",7174,402,529
"7175",7175,759,577
"7176",7176,43,538
"7177",7177,630,572
"7178",7178,391,810
"7179",7179,355,892
"7180",7180,642,904
"7181",7181,8,576
"7182",7182,220,374
"7183",7183,327,827
"7184",7184,914,359
"7185",7185,479,201
"7186",7186,566,358
"7187",7187,424,526
"7188",7188,352,964
"7189",7189,421,675
"7190",7190,437,67
"7191",7191,491,861
"7192",7192,522,232
"7193",7193,605,537
"7194",7194,706,835
"7195",7195,70,491
"7196",7196,401,723
"7197",7197,356,514
"7198",7198,845,434
"7199",7199,807,860
"7200",7200,195,229
"7201",7201,228,709
"7202",7202,321,918
"7203",7203,480,422
"7204",7204,819,106
"7205",7205,449,389
"7206",7206,969,685
"7207",7207,320,840
"7208",7208,704,204
"7209",7209,927,939
"7210",7210,77,465
"7211",7211,657,515
"7212",7212,150,262
"7213",7213,82,935
"7214",7214,78,573
"7215",7215,931,803
"7216",7216,358,352
"7217",7217,892,123
"7218",7218,163,102
"7219",7219,148,700
"7220",7220,995,367
"7221",7221,948,425
"7222",7222,218,679
"7223",7223,54,165
"7224",7224,632,196
"7225",7225,301,202
"7226",7226,831,680
"7227",7227,880,758
"7228",7228,650,430
"7229",7229,701,292
"7230",7230,719,461
"7231",7231,977,811
"7232",7232,181,960
"7233",7233,982,611
"7234",7234,838,326
"7235",7235,909,495
"7236",7236,322,433
"7237",7237,689,131
"7238",7238,106,450
"7239",7239,300,303
"7240",7240,592,483
"7241",7241,953,525
"7242",7242,246,2
"7243",7243,131,736
"7244",7244,335,760
"7245",7245,671,989
"7246",7246,823,885
"7247",7247,121,988
"7248",7248,244,299
"7249",7249,57,160
"7250",7250,232,966
"7251",7251,85,249
"7252",7252,175,168
"7253",7253,603,869
"7254",7254,58,584
"7255",7255,653,733
"7256",7256,410,707
"7257",7257,333,289
"7258",7258,695,447
"7259",7259,660,69
"7260",7260,93,759
"7261",7261,337,562
"7262",7262,236,250
"7263",7263,856,226
"7264",7264,986,634
"7265",7265,952,25
"7266",7266,238,837
"7267",7267,433,728
"7268",7268,947,630
"7269",7269,564,91
"7270",7270,412,93
"7271",7271,527,411
"7272",7272,435,812
"7273",7273,170,223
"7274",7274,757,377
"7275",7275,97,290
"7276",7276,49,439
"7277",7277,490,943
"7278",7278,462,332
"7279",7279,223,620
"7280",7280,405,703
"7281",7281,456,882
"7282",7282,415,449
"7283",7283,519,719
"7284",7284,793,660
"7285",7285,362,667
"7286",7286,675,265
"7287",7287,984,384
"7288",7288,200,99
"7289",7289,113,98
"7290",7290,213,233
"7291",7291,63,154
"7292",7292,212,969
"7293",7293,835,834
"7294",7294,501,563
"7295",7295,867,566
"7296",7296,303,673
"7297",7297,939,657
"7298",7298,444,724
"7299",7299,798,188
"7300",7300,837,44
"7301",7301,284,916
"7302",7302,731,504
"7303",7303,506,209
"7304",7304,409,448
"7305",7305,724,470
"7306",7306,139,788
"7307",7307,470,57
"7308",7308,489,786
"7309",7309,965,63
"7310",7310,429,794
"7311",7311,739,142
"7312",7312,727,43
"7313",7313,836,945
"7314",7314,957,321
"7315",7315,659,698
"7316",7316,568,314
"7317",7317,698,42
"7318",7318,736,545
"7319",7319,782,351
"7320",7320,185,534
"7321",7321,547,310
"7322",7322,637,777
"7323",7323,464,779
"7324",7324,357,203
"7325",7325,596,842
"7326",7326,685,398
"7327",7327,668,32
"7328",7328,399,24
"7329",7329,99,963
"7330",7330,83,750
"7331",7331,567,656
"7332",7332,555,677
"7333",7333,95,463
"7334",7334,207,816
"7335",7335,286,792
"7336",7336,822,870
"7337",7337,878,589
"7338",7338,35,429
"7339",7339,773,602
"7340",7340,844,706
"7341",7341,51,694
"7342",7342,230,956
"7343",7343,723,10
"7344",7344,272,693
"7345",7345,862,295
"7346",7346,954,688
